                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                       1                                      441                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  3.7734644487713172E+003                  2.0270421350608030E+004                  3.3358744665122640E+002                 -1.2916899723473815E+001                  7.0000000000000007E-001                  2.9797635251138614E-005                  2.7997020236474890E-001                  3.4416073257059871E-003                  1.0081585205319677E-003                  9.3604492797742123E-003                  2.0994604783340920E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999999999995E+001                  4.4696452876707824E-004                  4.1995530354712312E+000                  5.1624109885589728E-002                  1.5122377807979513E-002                  1.4040673919661323E-001                  3.1491907175011366E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4998240156966379E+001                  3.3208205570997916E+002                  1.4997800776486850E+001                  3.3177506215184553E+002                  1.5750795422355499E+007                  7.8106932431225141E+002                  7.3999448460157737E+006                  1.7753978624141570E-022                  1.7753978624141570E-022                  0.0000000000000000E+000                  7.1027662997934290E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1558149984000005E+002                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20191020" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5000000000000000E+001                  2.5232096991818858E+000                  3.5767402630178009E+000                 -8.5476414324256282E+000                  2.8354641252282793E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.4999999999992500E+001                  2.5232096991673481E+000                  3.5767402636632619E+000                 -8.5476414279095199E+000                  2.8354641303900450E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.4999999999984999E+001                  2.5232096991528095E+000                  3.5767402740177321E+000                 -8.5476413554623214E+000                  2.8354642131948582E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  1.4999999999751870E+001                  2.5232096987008790E+000                  3.5767403141446970E+000                 -8.5476410747059060E+000                  2.8354645340904225E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  1.4999999999052482E+001                  2.5232096973450870E+000                  3.5767404044304612E+000                 -8.5476404430049282E+000                  2.8354652561045790E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.4999999997653706E+001                  2.5232096946335094E+000                  3.5767406050658881E+000                 -8.5476390392296402E+000                  2.8354668605762248E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.4999999994389896E+001                  2.5232096883065123E+000                  3.5767409862749973E+000                 -8.5476363720745727E+000                  2.8354699090562048E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       8                  1.4999999988794793E+001                  2.5232096774603030E+000                  3.5767417085716975E+000                 -8.5476313185815851E+000                  2.8354756850654241E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  1.4999999977604585E+001                  2.5232096557681287E+000                  3.5767431531881875E+000                 -8.5476212118473054E+000                  2.8354872368557142E+000                  6.9999999999999984E-001                  2.8000000000000025E-001                  1.9999999999999907E-002 
                                      10                  1.4999999955224171E+001                  2.5232096123847825E+000                  3.5767460425135251E+000                 -8.5476009993854962E+000                  2.8355103395237271E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
