                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                      50                                      456                  1.5000000000000000E+001                  2.0000000000000000E-002                  4.5497190750010674E-001                  7.5836984583351114E-002                  3.7984763071892462E+003                  2.1724350181714810E+004                  3.4081083245750978E+002                 -1.2915276367789289E+001                  7.0000000000000007E-001                  2.9797635251138614E-005                  2.7997020236474890E-001                  3.4416073257059871E-003                  1.0081585205319677E-003                  9.3604492797742123E-003                  2.0994604783340920E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0499999999999991E+001                  4.4696452876707819E-004                  4.1995530354712303E+000                  5.1624109885589679E-002                  1.5122377807979513E-002                  1.4040673919661320E-001                  3.1491907175011359E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4998248769275962E+001                  3.3926293364027561E+002                  1.4997893947409702E+001                  3.3899385167823743E+002                  1.6265148289844589E+007                  7.1334869699752278E+002                  6.9046944440369802E+006                  1.8358312531381936E-022                  1.8358312531381936E-022                  0.0000000000000000E+000                  7.3445398539380432E-024                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4358071695394944E+007                                    11701                               "gfortran"                                  "8.3.0"                  "x86_64-linux-20190503"                               "20191020" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5000000000000000E+001                  2.5325133900904273E+000                  3.5796094221711892E+000                 -8.5743978230228119E+000                  2.8116346321417116E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.4999999999992500E+001                  2.5325133900759256E+000                  3.5796094227970809E+000                 -8.5743978186433232E+000                  2.8116346371468133E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.4999999999984999E+001                  2.5325133900614265E+000                  3.5796094328376031E+000                 -8.5743977483877369E+000                  2.8116347174384471E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  1.4999999999751870E+001                  2.5325133896106951E+000                  3.5796094571565531E+000                 -8.5743975782232020E+000                  2.8116349119110948E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       5                  1.4999999999402176E+001                  2.5325133889345999E+000                  3.5796094863393080E+000                 -8.5743973740258905E+000                  2.8116351452781565E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  1.4999999999052482E+001                  2.5325133882585029E+000                  3.5796095301134625E+000                 -8.5743970677301782E+000                  2.8116354953285159E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       7                  1.4999999998353095E+001                  2.5325133869063139E+000                  3.5796095884790624E+000                 -8.5743966593363918E+000                  2.8116359620618940E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  1.4999999997653708E+001                  2.5325133855541262E+000                  3.5796096857551598E+000                 -8.5743959786812791E+000                  2.8116367399497597E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       9                  1.4999999996021804E+001                  2.5325133823990225E+000                  3.5796098219420291E+000                 -8.5743950257667727E+000                  2.8116378289904582E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  1.4999999994389899E+001                  2.5325133792439281E+000                  3.5796100067675001E+000                 -8.5743937325304245E+000                  2.8116393069699392E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  1.4999999991592347E+001                  2.5325133738352115E+000                  3.5796102402322298E+000                 -8.5743920989768139E+000                  2.8116411738842912E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  1.4999999988794794E+001                  2.5325133684265113E+000                  3.5796105904307201E+000                 -8.5743896486627307E+000                  2.8116439742409107E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      13                  1.4999999983199690E+001                  2.5325133576091767E+000                  3.5796110573659559E+000                 -8.5743863816089849E+000                  2.8116477080220208E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  1.4999999977604586E+001                  2.5325133467919221E+000                  3.5796117577743991E+000                 -8.5743814810937113E+000                  2.8116533086340483E+000                  6.9999999999999984E-001                  2.8000000000000025E-001                  1.9999999999999907E-002 
                                      15                  1.4999999966414379E+001                  2.5325133251576517E+000                  3.5796126916679816E+000                 -8.5743749472001376E+000                  2.8116607760058896E+000                  6.9999999999999984E-001                  2.8000000000000025E-001                  1.9999999999999907E-002 
